datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,city
2023-01-17,1673893800,28.9,13.5,20.5,27.4,13.5,20.2,10.5,61.5,0.0,0.0,0.0,,0.0,0.0,22.3,14.8,103.0,1017.5,11.9,5.5,263.6,22.7,9.0,10.0,06:46:03,1673918163,18:13:17,1673959397,0.85,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-18,1673980200,28.0,13.5,19.8,27.0,13.5,19.7,12.3,68.9,0.0,0.0,0.0,,0.0,0.0,24.1,14.6,92.1,1020.5,25.9,5.5,256.8,22.2,9.0,10.0,06:46:10,1674004570,18:13:50,1674045830,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-19,1674066600,27.9,14.9,20.7,26.8,14.9,20.5,10.9,61.9,0.0,0.0,0.0,,0.0,0.0,26.3,16.3,86.5,1019.1,13.3,6.0,261.5,22.5,9.0,10.0,06:46:17,1674090977,18:14:21,1674132261,0.91,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-20,1674153000,25.9,14.0,19.8,25.9,14.0,19.8,14.6,73.8,0.0,0.0,0.0,,0.0,0.0,30.2,18.2,95.6,1019.1,34.2,5.7,256.5,22.1,9.0,10.0,06:46:22,1674177382,18:14:53,1674218693,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-21,1674239400,26.0,16.9,20.5,26.0,16.9,20.5,15.4,74.9,0.0,0.0,0.0,,0.0,0.0,30.6,16.2,93.0,1018.0,53.7,4.8,220.6,19.0,8.0,10.0,06:46:26,1674263786,18:15:24,1674305124,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-22,1674325800,26.9,15.0,20.5,26.6,15.0,20.5,13.6,69.4,0.0,0.0,0.0,,0.0,0.0,34.2,18.2,90.0,1017.1,32.9,5.7,253.9,21.9,9.0,10.0,06:46:29,1674350189,18:15:54,1674391554,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-23,1674412200,23.9,15.0,19.5,23.9,15.0,19.5,16.1,81.5,0.0,0.0,0.0,,0.0,0.0,31.7,16.4,91.5,1016.6,36.3,5.3,190.2,16.4,8.0,10.0,06:46:31,1674436591,18:16:25,1674477985,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-24,1674498600,26.0,18.0,21.5,26.0,18.0,21.5,16.6,75.5,0.0,0.0,0.0,,0.0,0.0,29.2,14.8,104.3,1016.5,58.0,5.1,198.4,17.1,8.0,10.0,06:46:32,1674522992,18:16:54,1674564414,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-25,1674585000,27.9,15.5,20.8,27.3,15.5,20.7,13.3,66.4,0.0,0.0,0.0,,0.0,0.0,26.3,16.4,97.1,1016.4,30.4,6.0,252.3,21.7,9.0,10.0,06:46:32,1674609392,18:17:23,1674650843,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-26,1674671400,28.0,15.9,21.0,27.0,15.9,20.9,12.8,65.3,0.0,0.0,0.0,,0.0,0.0,24.1,14.5,105.8,1016.5,27.7,5.3,265.6,22.9,9.0,10.0,06:46:31,1674695791,18:17:52,1674737272,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-27,1674757800,28.1,16.9,21.4,27.1,16.9,21.3,12.9,63.8,0.0,0.0,0.0,,0.0,0.0,26.3,14.8,99.9,1016.5,20.7,5.2,262.7,22.7,9.0,10.0,06:46:28,1674782188,18:18:20,1674823700,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-28,1674844200,28.0,14.0,21.1,27.1,14.0,21.0,10.6,57.2,0.0,0.0,0.0,,0.0,0.0,32.0,20.3,83.4,1016.0,9.4,6.5,270.3,23.2,9.0,10.0,06:46:25,1674868585,18:18:48,1674910128,0.25,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-29,1674930600,28.8,14.0,21.2,27.6,14.0,21.1,12.6,62.3,0.0,0.0,0.0,,0.0,0.0,38.9,22.4,81.5,1014.9,9.6,6.3,267.3,23.0,9.0,10.0,06:46:20,1674954980,18:19:15,1674996555,0.25,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-30,1675017000,26.9,17.0,22.1,27.6,17.0,22.2,17.1,75.3,0.3,100.0,12.5,['rain'],0.0,0.0,25.2,18.6,80.9,1016.2,43.3,6.0,182.3,15.6,8.0,10.0,06:46:14,1675041374,18:19:42,1675082982,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-01-31,1675103400,28.1,18.0,22.5,27.6,18.0,22.4,15.4,68.1,0.0,0.0,0.0,,0.0,0.0,38.2,20.5,64.4,1016.1,42.0,6.2,227.6,19.6,8.0,10.0,06:46:07,1675127767,18:20:08,1675169408,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-01,1675189800,28.0,16.0,21.9,27.7,16.0,21.9,14.2,64.4,0.0,0.0,0.0,,0.0,0.0,39.2,56.2,52.4,1015.8,38.9,5.8,248.0,21.4,9.0,10.0,06:45:59,1675214159,18:20:34,1675255834,0.35,Partially cloudy,Partly cloudy throughout the day.,wind,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-02,1675276200,26.2,17.0,21.6,26.2,17.0,21.6,12.0,56.3,0.0,0.0,0.0,,0.0,0.0,43.2,22.4,62.0,1016.1,45.5,5.7,162.0,14.0,7.0,10.0,06:45:50,1675300550,18:20:59,1675342259,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-03,1675362600,26.0,16.0,21.8,26.0,16.0,21.8,15.0,66.2,0.0,0.0,0.0,,0.0,0.0,40.0,22.2,67.2,1016.7,54.3,5.2,151.1,13.1,6.0,10.0,06:45:40,1675386940,18:21:23,1675428683,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-04,1675449000,29.6,17.0,23.4,28.1,17.0,23.1,11.9,51.9,0.0,0.0,0.0,,0.0,0.0,36.4,18.5,73.2,1016.0,23.4,8.1,256.2,22.1,9.0,10.0,06:45:29,1675473329,18:21:47,1675515107,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', 'remote', '43295099999']",obs,Bangalore
2023-02-05,1675535400,30.8,17.0,23.7,28.9,17.0,23.3,11.1,52.1,0.0,0.0,0.0,,0.0,0.0,32.0,25.4,80.5,1015.8,20.5,6.3,272.3,23.6,9.0,10.0,06:45:17,1675559717,18:22:10,1675601530,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-06,1675621800,30.0,16.0,22.8,28.4,16.0,22.5,11.5,53.8,0.0,0.0,0.0,,0.0,0.0,28.8,20.1,91.5,1016.1,19.7,6.1,274.7,23.7,9.0,10.0,06:45:04,1675646104,18:22:33,1675687953,0.52,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-07,1675708200,30.9,16.0,23.4,29.8,16.0,23.2,13.4,57.8,0.0,0.0,0.0,,0.0,0.0,20.9,11.1,106.9,1016.1,17.2,6.1,261.9,22.7,9.0,10.0,06:44:50,1675732490,18:22:55,1675774375,0.55,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-08,1675794600,30.0,16.9,23.7,29.6,16.9,23.5,14.2,58.4,0.0,0.0,0.0,,0.0,0.0,28.1,16.4,83.4,1016.1,10.0,6.3,273.3,23.6,9.0,10.0,06:44:34,1675818874,18:23:16,1675860796,0.59,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-09,1675881000,30.0,17.0,23.4,28.7,17.0,23.2,13.1,56.4,0.0,0.0,0.0,,0.0,0.0,33.5,18.4,86.9,1016.7,10.9,5.9,275.3,23.7,9.0,10.0,06:44:18,1675905258,18:23:37,1675947217,0.62,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-10,1675967400,30.0,16.5,23.3,28.4,16.5,22.9,10.7,50.3,0.0,0.0,0.0,,0.0,0.0,35.3,16.8,65.4,1017.9,15.6,5.8,279.7,24.1,10.0,10.0,06:44:01,1675991641,18:23:57,1676033637,0.65,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-11,1676053800,30.9,15.0,22.9,29.0,15.0,22.4,9.5,49.0,0.0,0.0,0.0,,0.0,0.0,30.6,16.6,60.0,1018.1,17.0,5.9,284.3,24.6,10.0,10.0,06:43:43,1676078023,18:24:17,1676120057,0.69,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-12,1676140200,31.8,15.5,23.7,29.7,15.5,23.2,9.3,45.5,0.0,0.0,0.0,,0.0,0.0,35.6,22.2,71.7,1015.5,10.3,6.6,284.8,24.6,10.0,10.0,06:43:24,1676164404,18:24:36,1676206476,0.72,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-13,1676226600,31.0,14.5,23.5,29.3,14.5,23.1,9.6,43.9,0.0,0.0,0.0,,0.0,0.0,41.0,21.9,65.7,1018.3,5.4,6.6,284.9,24.6,10.0,10.0,06:43:03,1676250783,18:24:54,1676292894,0.75,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-14,1676313000,31.0,14.9,23.3,29.2,14.9,22.9,8.8,43.6,0.0,0.0,0.0,,0.0,0.0,31.0,14.5,77.5,1017.9,6.8,6.6,289.3,24.8,10.0,10.0,06:42:42,1676337162,18:25:12,1676379312,0.79,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-15,1676399400,31.6,15.0,23.4,29.6,15.0,23.0,10.1,47.7,0.0,0.0,0.0,,0.0,0.0,34.2,22.1,66.2,1016.5,4.0,6.5,289.4,24.8,10.0,10.0,06:42:20,1676423540,18:25:29,1676465729,0.83,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-16,1676485800,31.0,14.2,23.4,29.1,14.2,22.9,9.7,47.9,0.0,0.0,0.0,,0.0,0.0,40.0,22.4,73.8,1016.4,4.7,6.1,291.2,25.1,10.0,10.0,06:41:58,1676509918,18:25:46,1676552146,0.86,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-17,1676572200,30.0,15.9,23.4,28.4,15.9,22.9,9.6,48.2,0.0,0.0,0.0,,0.0,0.0,36.4,22.1,90.0,1017.2,2.9,6.2,292.0,25.3,10.0,10.0,06:41:34,1676596294,18:26:02,1676638562,0.9,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-18,1676658600,30.8,16.5,23.5,29.4,16.5,23.2,11.4,50.3,0.0,0.0,0.0,,0.0,0.0,27.7,18.3,81.4,1017.3,2.5,6.6,288.2,24.8,10.0,10.0,06:41:09,1676682669,18:26:17,1676724977,0.93,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-19,1676745000,30.3,16.0,23.5,28.8,16.0,23.1,13.0,56.3,0.0,0.0,0.0,,0.0,0.0,26.6,13.1,78.3,1017.4,2.1,6.8,285.5,24.7,10.0,10.0,06:40:44,1676769044,18:26:32,1676811392,0.96,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-20,1676831400,30.9,16.5,23.2,29.7,16.5,22.9,13.6,59.9,0.0,0.0,0.0,,0.0,0.0,23.4,12.9,73.8,1017.7,17.8,5.7,288.0,24.7,10.0,10.0,06:40:18,1676855418,18:26:47,1676897807,0.0,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-21,1676917800,31.0,16.9,24.0,29.4,16.9,23.6,10.7,45.9,0.0,0.0,0.0,,0.0,0.0,29.5,14.5,60.7,1018.0,2.6,6.5,293.9,25.5,10.0,10.0,06:39:51,1676941791,18:27:00,1676984220,0.03,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-22,1677004200,30.9,16.9,24.1,29.3,16.9,23.6,11.2,48.5,0.0,0.0,0.0,,0.0,0.0,32.0,16.6,74.9,1017.5,0.3,5.9,295.6,25.7,10.0,10.0,06:39:23,1677028163,18:27:14,1677070634,0.06,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-23,1677090600,30.8,16.0,23.4,28.8,16.0,22.9,7.4,42.0,0.0,0.0,0.0,,0.0,0.0,39.2,22.3,69.2,1017.3,1.2,6.3,302.7,26.2,10.0,10.0,06:38:55,1677114535,18:27:26,1677157046,0.1,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-24,1677177000,31.8,14.8,23.1,29.8,14.8,22.5,7.8,44.9,0.0,0.0,0.0,,0.0,0.0,33.1,16.6,86.6,1018.0,2.6,6.3,304.5,26.4,10.0,10.0,06:38:26,1677200906,18:27:39,1677243459,0.13,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-25,1677263400,32.0,13.9,23.9,29.8,13.9,23.2,7.1,40.8,0.0,0.0,0.0,,0.0,0.0,40.0,22.2,67.8,1019.6,0.0,6.5,303.1,26.3,10.0,10.0,06:37:56,1677287276,18:27:50,1677329870,0.16,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-26,1677349800,38.5,15.5,23.9,36.1,15.5,23.4,7.3,38.1,0.0,0.0,0.0,,0.0,0.0,40.3,20.6,80.3,1020.6,0.0,6.6,303.5,26.4,10.0,10.0,06:37:25,1677373645,18:28:02,1677416282,0.2,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-27,1677436200,30.0,14.9,22.7,28.3,14.9,22.2,7.7,45.4,0.0,0.0,0.0,,0.0,0.0,40.7,20.6,89.4,1020.7,0.0,6.5,305.6,26.4,10.0,10.0,06:36:54,1677460014,18:28:12,1677502692,0.25,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-02-28,1677522600,30.0,15.0,22.8,28.2,15.0,22.6,11.4,51.2,0.0,0.0,0.0,,0.0,0.0,36.7,25.5,86.2,1020.4,8.0,6.4,280.6,24.3,10.0,10.0,06:36:22,1677546382,18:28:23,1677589103,0.26,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-01,1677609000,29.8,17.0,23.8,29.2,17.0,23.6,14.5,59.2,0.0,0.0,0.0,,0.0,0.0,41.4,24.0,91.5,1020.4,29.7,6.3,265.4,23.0,10.0,10.0,06:35:50,1677632750,18:28:32,1677675512,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-02,1677695400,29.0,16.0,23.0,27.7,16.0,22.7,9.1,46.9,0.0,0.0,0.0,,0.0,0.0,44.6,31.6,81.6,1021.1,10.2,6.6,303.0,26.2,10.0,10.0,06:35:17,1677719117,18:28:42,1677761922,0.33,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-03,1677781800,30.8,14.0,23.1,28.9,14.0,22.6,6.1,36.2,0.0,0.0,0.0,,0.0,0.0,48.6,27.8,83.9,1021.5,0.0,6.7,305.6,26.5,10.0,10.0,06:34:43,1677805483,18:28:51,1677848331,0.36,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-04,1677868200,32.0,15.5,23.7,29.8,15.5,23.1,5.1,34.4,0.0,0.0,0.0,,0.0,0.0,47.9,27.6,74.3,1021.3,0.0,6.8,305.3,26.5,10.0,10.0,06:34:09,1677891849,18:28:59,1677934739,0.39,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-05,1677954600,31.6,16.9,24.1,29.7,16.9,23.5,7.6,40.1,0.0,0.0,0.0,,0.0,0.0,41.0,29.1,91.8,1020.8,0.0,7.0,303.1,26.3,10.0,10.0,06:33:34,1677978214,18:29:08,1678021148,0.43,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-06,1678041000,31.3,15.9,23.9,29.5,15.9,23.3,8.3,42.2,0.0,0.0,0.0,,0.0,0.0,43.6,31.4,87.7,1019.5,6.7,7.2,306.7,26.5,10.0,10.0,06:32:59,1678064579,18:29:15,1678107555,0.46,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-07,1678127400,30.9,15.0,23.7,28.9,15.0,23.1,7.7,41.9,0.0,0.0,0.0,,0.0,0.0,41.8,25.8,81.7,1018.6,33.8,7.4,262.4,22.5,10.0,10.0,06:32:24,1678150944,18:29:23,1678193963,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-08,1678213800,30.0,17.0,23.6,29.0,17.0,23.2,11.6,51.1,0.0,0.0,0.0,,0.0,0.0,42.8,31.3,77.5,1018.3,31.0,7.3,305.9,26.5,10.0,10.0,06:31:48,1678237308,18:29:30,1678280370,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-09,1678300200,29.1,16.0,23.2,28.4,16.0,22.9,11.3,51.0,0.0,0.0,0.0,,0.0,0.0,38.9,22.2,80.1,1018.0,37.1,6.3,276.6,23.9,10.0,10.0,06:31:11,1678323671,18:29:37,1678366777,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-10,1678386600,29.8,16.0,23.4,30.4,16.0,23.2,11.1,51.3,0.0,0.0,0.0,,0.0,0.0,40.0,25.9,87.6,1017.5,28.2,7.2,276.0,23.6,8.0,10.0,06:30:34,1678410034,18:29:43,1678453183,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-11,1678473000,30.3,15.0,23.7,28.5,15.0,23.3,11.4,51.6,0.0,0.0,0.0,,0.0,0.0,38.5,22.3,75.1,1017.5,0.9,6.6,311.0,26.8,10.0,10.0,06:29:57,1678496397,18:29:49,1678539589,0.63,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-12,1678559400,31.8,15.9,24.1,30.1,15.9,23.7,13.6,56.7,0.0,0.0,0.0,,0.0,0.0,35.3,18.4,94.8,1017.2,16.9,7.0,306.1,26.5,10.0,10.0,06:29:19,1678582759,18:29:55,1678625995,0.67,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-13,1678645800,32.3,17.9,25.2,30.4,17.9,24.8,14.5,56.4,0.0,0.0,0.0,,0.0,0.0,32.8,16.5,102.9,1016.4,20.0,6.7,303.8,26.2,10.0,10.0,06:28:42,1678669122,18:30:01,1678712401,0.7,Clear,Partly cloudy throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-14,1678732200,32.1,18.9,25.7,31.3,18.9,25.2,12.5,48.3,0.0,0.0,0.0,,0.0,0.0,29.9,17.5,89.1,1014.9,26.4,7.3,285.0,24.5,10.0,10.0,06:28:03,1678755483,18:30:06,1678798806,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-15,1678818600,32.9,18.9,26.1,31.4,18.9,25.6,14.4,54.4,0.0,0.0,0.0,['rain'],0.0,0.0,31.7,14.9,116.7,1014.0,32.0,6.3,292.0,25.2,10.0,10.0,06:27:25,1678841845,18:30:11,1678885211,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-16,1678905000,31.1,21.0,24.8,33.4,21.0,25.2,19.1,72.6,1.1,100.0,16.67,['rain'],0.0,0.0,27.4,18.4,133.0,1015.0,58.6,5.6,233.7,20.2,8.0,10.0,06:26:46,1678928206,18:30:16,1678971616,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-17,1678991400,30.6,20.0,24.3,37.2,20.0,25.1,19.8,78.1,7.075,100.0,12.5,['rain'],0.0,0.0,26.6,27.6,111.3,1016.8,67.3,5.6,246.1,21.4,9.0,30.0,06:26:07,1679014567,18:30:21,1679058021,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-18,1679077800,30.3,20.0,24.2,31.2,20.0,24.6,19.1,75.0,0.105,100.0,8.33,['rain'],0.0,0.0,34.6,18.0,140.2,1014.5,60.9,5.8,238.8,20.7,8.0,10.0,06:25:28,1679100928,18:30:25,1679144425,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-19,1679164200,31.8,20.0,25.7,30.7,20.0,25.5,16.1,59.5,1.0,100.0,12.5,['rain'],0.0,0.0,36.0,22.4,238.1,1013.6,43.8,6.8,252.6,21.8,9.0,10.0,06:24:49,1679187289,18:30:29,1679230829,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-20,1679250600,30.9,20.0,25.8,30.2,20.0,25.6,14.6,52.9,0.0,0.0,0.0,,0.0,0.0,34.9,23.9,244.9,1013.1,40.6,7.2,278.5,24.1,10.0,10.0,06:24:09,1679273649,18:30:34,1679317234,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-21,1679337000,32.3,19.9,25.8,32.0,19.9,25.3,11.2,43.2,0.0,0.0,0.0,,0.0,0.0,26.3,17.9,281.4,1013.3,22.9,7.6,314.2,27.0,10.0,10.0,06:23:30,1679360010,18:30:38,1679403638,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-22,1679423400,33.0,19.0,26.4,32.6,19.0,26.2,14.9,52.0,0.0,0.0,0.0,,0.0,0.0,19.4,10.8,136.5,1013.9,32.2,7.1,304.6,26.3,10.0,10.0,06:22:50,1679446370,18:30:42,1679490042,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-23,1679509800,33.0,21.0,26.9,32.6,21.0,26.8,17.0,58.8,0.0,0.0,0.0,,0.0,0.0,20.9,18.2,192.9,1014.1,38.6,6.8,300.3,26.0,10.0,10.0,06:22:10,1679532730,18:30:46,1679576446,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
